./split-lto-unit.c 157.80 5026944 10 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./split-stacks.c 211.30 5027479 10 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./stackrealign-main.c 154.33 5026755 9 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./static-init-1.cpp 192.24 5029403 21 13 0 0 0 0 0 0 0 0 0 0 0.31 0 0.38 0 0.08 0.15 0.08
./string-literal-short-wstring.c 6.43 5027663 357 166 0 0 0 0 0 0 0 0 0 0 0.23 0 0.48 0 0.01 0.21 0.07
./string-literal.c 27.21 5027325 72 33 0 0 0 0 0 0 0 0 0 0 0.24 0 0.33 0 0.09 0.27 0.06
./switch-case-folding-1.cpp 383.96 5034581 24 14 0 0 0 0 0 0 0 0 0 0 0.29 0 0.36 0 0.07 0.21 0.07
./switch-case-folding.cpp 61.95 5036641 182 98 0 0 0 0 0 0 0 0 0 0 0.27 0 0.42 0 0.02 0.15 0.14
./thin_link_bitcode.c 121.15 5027789 20 15 0 0 0 0 0 0 0 0 0 0 0.27 0 0.33 0 0.13 0.13 0.13
./thinlto-split-dwarf.c 49.82 5027558 44 30 0 0 0 0 0 0 0 0 0 0 0.33 0 0.37 0 0.13 0.07 0.1
./vararg-conversion-ctor.cpp 117.94 5029140 32 23 0 0 0 0 0 0 0 0 0 0 0.26 0 0.39 0 0.09 0.22 0.04
